welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.805,565.804,,565.805,567.805,h,,,,567.807,570.804,,,,,,,Zug,Flugzeug,0.5,,,,,,,558.806,562.804,570.805,570.805,,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.805,577.804,,577.805,579.804,h,,,,579.806,582.805,,,,,,,Rasen,Pflege,1.099,,,,,,,570.806,574.804,582.805,582.805,,0,49,49,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.806,589.804,,589.805,591.805,g,,,,591.807,594.804,,,,,,,Schwan,Taube,1.073,,,,,,,582.806,586.804,594.804,594.805,,0,50,50,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.805,601.804,,601.805,603.804,,,,,603.806,606.804,,,,,,,Rauch,Nebel,,,,,,,,594.805,598.804,606.804,606.804,,0,51,51,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.806,613.804,,613.805,615.804,g,,,,615.806,618.803,,,,,,,Humor,Komödie,1.153,,,,,,,606.805,610.804,618.803,618.803,,0,52,52,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.805,625.803,,625.804,627.804,h,,,,627.805,630.804,,,,,,,Raum,Platz,0.667,,,,,,,618.804,622.804,630.804,630.804,,0,53,53,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.806,637.804,,637.805,639.804,h,,,,639.806,642.804,,,,,,,Vampir,Geist,0.236,,,,,,,630.805,634.804,642.804,642.804,,0,54,54,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.805,649.804,,649.805,651.804,h,,,,651.806,654.803,,,,,,,Chips,Salz,0.984,,,,,,,642.805,646.804,654.803,654.803,,0,55,55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.804,661.804,,661.805,663.803,g,,,,663.804,666.804,,,,,,,Geschwister,Eltern,1.335,,,,,,,654.804,658.803,666.804,666.804,,0,56,56,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.805,673.804,,673.805,675.804,g,,,,675.805,678.803,,,,,,,Service,Kunde,1.59,,,,,,,666.804,670.803,678.804,678.804,,0,57,57,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.805,685.803,,685.803,687.804,h,,,,687.806,690.804,,,,,,,Safari,Ausflug,0.421,,,,,,,678.805,682.804,690.804,690.804,,0,58,58,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.805,697.803,,697.804,699.804,h,,,,699.805,702.804,,,,,,,Teller,Gabel,1.286,,,,,,,690.805,694.804,702.804,702.804,,0,59,59,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.805,709.803,,709.804,711.803,g,,,,711.805,714.803,,,,,,,Schauspielerin,Frau,1.218,,,,,,,702.805,706.803,714.804,714.804,,0,60,60,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.806,721.803,,721.804,723.803,h,,,,723.805,726.803,,,,,,,Karneval,Festival,0.584,,,,,,,714.804,718.803,726.803,726.803,,0,61,61,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.804,733.803,,733.804,735.803,g,,,,735.804,738.803,,,,,,,Rose,Dorne,1.749,,,,,,,726.804,730.803,738.803,738.803,,0,62,62,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.804,745.803,,745.804,747.803,h,,,,747.805,750.803,,,,,,,Zahnpasta,Minze,0.822,,,,,,,738.804,742.803,750.803,750.804,,0,63,63,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.804,757.803,,757.804,759.803,g,,,,759.805,762.803,,,,,,,Eingeweide,Organ,1.396,,,,,,,750.804,754.803,762.803,762.804,,0,64,64,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.805,769.803,,769.804,771.802,g,,,,771.804,774.803,,,,,,,Agent,Reise,0.451,,,,,,,762.804,766.803,774.803,774.803,,0,65,65,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.804,781.803,,781.804,783.802,g,,,,783.804,786.803,,,,,,,Vers,Poesie,1.1,,,,,,,774.804,778.803,786.803,786.804,,0,66,66,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.804,793.803,,793.804,795.803,h,,,,795.805,798.803,,,,,,,Shampoo,Seife,0.948,,,,,,,786.805,790.803,798.803,798.803,,0,67,67,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.804,805.803,,805.803,807.802,g,,,,807.803,810.803,,,,,,,Frieden,Harmonie,1.099,,,,,,,798.804,802.803,810.803,810.803,,0,68,68,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.804,817.802,,817.803,819.802,h,,,,819.804,822.803,,,,,,,Wasserfall,Felsen,0.783,,,,,,,810.803,814.803,822.803,822.803,,0,69,69,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.803,829.803,,829.803,831.802,g,,,,831.804,834.802,,,,,,,Königreich,Schloss,0.298,,,,,,,822.803,826.802,834.802,834.803,,0,70,70,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.804,841.802,,841.803,843.802,h,,,,843.804,846.803,,,,,,,Bad,Handtuch,0.932,,,,,,,834.803,838.802,846.803,846.803,,0,71,71,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.803,853.802,,853.803,855.802,h,,,,855.804,858.802,,,,,,,Küche,Tisch,0.548,,,,,,,846.803,850.802,858.802,858.802,,0,72,72,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.803,865.802,,865.803,867.802,f,,,,867.803,870.802,,,,,,,Fakt,Wissen,0.253,,,,,,,858.803,862.802,870.802,870.803,,0,73,73,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.802,877.802,,877.802,879.802,h,,,,879.803,882.802,,,,,,,Zeichnung,Bleistift,1.601,,,,,,,870.803,874.802,882.802,882.803,,0,74,74,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.802,889.802,,889.803,891.802,h,,,,891.803,894.802,,,,,,,Mauer,Straße,0.915,,,,,,,882.804,886.802,894.802,894.802,,0,75,75,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.804,901.801,,901.802,903.802,,,,,903.803,906.802,,,,,,,Akrobatin,Seil,,,,,,,,894.803,898.802,906.802,906.802,,0,76,76,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.803,913.802,,913.802,915.802,g,,,,915.803,918.802,,,,,,,Beutel,Sack,0.849,,,,,,,906.802,910.802,918.802,918.802,,0,77,77,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.808,1039.785,space,120.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.786,1049.552,space,9.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.552,1055.553,space,5.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.58,1059.551,1059.552,1062.551,,1062.552,1064.551,f,1.885,,1064.554,1064.558,,1064.559,1067.552,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.553,1071.551,1071.552,1074.551,,1074.552,1076.55,g,1.633,,1076.552,1079.551,,1079.553,1082.55,,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.551,1086.551,1086.551,1089.551,,1089.552,1091.55,f,1.213,,1091.552,1091.554,,1091.555,1094.55,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.551,1098.551,1098.552,1101.55,,1101.552,1103.551,f,1.138,,1103.553,1103.554,,1103.555,1106.55,,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.552,1108.634,space,2.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Tänzer,Musik,,,,,,,,,,1120.634,1120.634,,,,,,,,,,,,,,,,,,,,,,,,1108.645,1112.634,1112.635,1115.633,,1115.634,1117.633,g,1.047,,1117.635,1120.634,,,,,,,,,,0,0,0,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,Sack,,,,,,,,,,1129.637,1129.637,,,,,,,,,,,,,,,,,,,,,,,,1120.635,1124.634,1124.635,1127.633,,1127.634,1129.633,f,0.414,,1129.634,1129.637,,,,,,,,,,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,Handtuch,,,,,,,,,,1141.634,1141.634,,,,,,,,,,,,,,,,,,,,,,,,1129.637,1133.633,1133.634,1136.633,,1136.634,1138.634,g,1.345,,1138.636,1141.634,,,,,,,,,,0,2,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Anführer,Boss,,,,,,,,,,1153.633,1153.633,,,,,,,,,,,,,,,,,,,,,,,,1141.634,1145.633,1145.634,1148.633,,1148.634,1150.633,g,1.684,,1150.635,1153.633,,,,,,,,,,0,3,3,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Decke,Kissen,,,,,,,,,,1162.637,1162.637,,,,,,,,,,,,,,,,,,,,,,,,1153.633,1157.633,1157.634,1160.633,,1160.634,1162.633,f,1.447,,1162.635,1162.637,,,,,,,,,,0,4,4,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floh,Käfer,,,,,,,,,,1174.632,1174.633,,,,,,,,,,,,,,,,,,,,,,,,1162.637,1166.633,1166.635,1169.633,,1169.634,1171.633,g,1.034,,1171.635,1174.632,,,,,,,,,,0,5,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Bar,Alkohol,,,,,,,,,,1186.634,1186.634,,,,,,,,,,,,,,,,,,,,,,,,1174.633,1178.633,1178.634,1181.633,,1181.634,1183.633,g,0.715,,1183.635,1186.633,,,,,,,,,,0,6,6,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Experiment,Versuch,,,,,,,,,,1198.633,1198.633,,,,,,,,,,,,,,,,,,,,,,,,1186.635,1190.633,1190.634,1193.633,,1193.634,1195.633,g,1.433,,1195.635,1198.633,,,,,,,,,,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Tee,Blätter,,,,,,,,,,1207.636,1207.636,,,,,,,,,,,,,,,,,,,,,,,,1198.634,1202.633,1202.634,1205.633,,1205.633,1207.633,f,0.851,,1207.634,1207.636,,,,,,,,,,0,8,8,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Soldat,Kämpfer,,,,,,,,,,1216.637,1216.638,,,,,,,,,,,,,,,,,,,,,,,,1207.637,1211.633,1211.634,1214.632,,1214.634,1216.633,f,0.931,,1216.635,1216.637,,,,,,,,,,0,9,9,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winkel,Kurve,,,,,,,,,,1228.633,1228.633,,,,,,,,,,,,,,,,,,,,,,,,1216.638,1220.632,1220.633,1223.633,,1223.635,1225.632,g,1.833,,1225.634,1228.633,,,,,,,,,,0,10,10,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
